 3.03 OBSERVATION DATA M: Mixed RINEX VERSION / TYPE
RTKCONV 2.4.3 b33 20191125 135756 UTC PGM / RUN BY / DATE 
log: C:\Users\henri\Nextcloud\M2\Projet S1\data_blox\very COMMENT 
format: u-blox COMMENT 
 MARKERNAME 
 MARKERNUMBER
 MARKERTYPE 
 OBSERVER/ AGENCY 
 REC # / TYPE / VERS 
 ANT # / TYPE 
 4063320.4876 244285.1881 4893859.0427 APPROX POSITION XYZ 
 0.0000 0.0000 0.0000 ANTENNA: DELTA H/E/N
G4 C1C L1C D1C S1C SYS / # / OBS TYPES 
R4 C1C L1C D1C S1C SYS / # / OBS TYPES 
E 4 C1C L1C D1C S1C SYS / # / OBS TYPES 
J 4 C1C L1C D1C S1C SYS / # / OBS TYPES 
S 4 C1C L1C D1C S1C SYS / # / OBS TYPES 
C 4 C2I L2I D2I S2I SYS / # / OBS TYPES 
 2019 11 25 12 24 55.9920000 GPS TIME OF FIRST OBS 
 2019 11 25 13 3 20.9930000 GPS TIME OF LAST OBS 
GSYS / PHASE SHIFT 
RSYS / PHASE SHIFT 
E SYS / PHASE SHIFT 
J SYS / PHASE SHIFT 
S SYS / PHASE SHIFT 
C SYS / PHASE SHIFT 
 0 GLONASS SLOT / FRQ #
 C1C 0.000 C1P 0.000 C2C 0.000 C2P 0.000 GLONASS COD/PHS/BIS 
 END OF HEADER
G2 19644551.323 103232810.0382 -726.452 47.000 
R3 16999859.668 91001550.622 -60.434 49.000 
G4 19116671.409 100458791.936 -2890.223 45.000 
G23 20669073.108 108616702.391 -3265.988 45.000 
R10 21271214.648 113467287.7132 -4439.703 36.000 
R11 21113447.091 112823802.8542 -4285.962 32.000 
R2 18611644.200 99315218.998 -3192.839 46.000 
R13 18702420.480 99869809.892 2912.878 43.000 
G5 20608351.332 108297615.6842 2607.011 47.000 
R20 21072750.170 112685440.864 2367.251 33.000 
G16 21661043.090 113829546.449 -758.212 38.000 
R12 18223318.439 97345637.988 -1278.716 47.000 
G26 22825507.768 119948852.8873 -2437.892 33.000 
R19 18864923.775 100914592.9892 -1502.132 37.000 
> 2019 11 25 12 27 40.9920000 0 20 
G9 18555952.663 97512192.235 -2444.000 50.000 
G29 22379992.017 117607651.6492 -511.207 40.000 
G7 18874810.091 99187798.942 1012.770 50.000 
G6 19792402.874 104009772.2372 -3391.131 49.000 
G30 20299888.265 106676626.4012 2819.677 49.000 
R18 20123886.439 3 -4425.474 44.000 
G2 19644690.131 103233537.0282 -726.989 47.000 
R3 16999871.324 91001612.068 -62.578 49.000 
G4 19117221.370 100461683.122 -2892.259 45.000 
G23 20669694.702 108619969.237 -3267.803 45.000 
R10 21272047.373 113471737.8953 -4443.753 40.000 
R11 21114251.555 112828090.3992 -4289.546 40.000 
R2 18612242.655 99318418.1193 -3194.687 46.000 
R13 18701874.856 99866896.553 2913.797 43.000 
G5 20607855.842 108295009.8302 2605.051 46.000 
R20 21072307.920 112683075.297 2363.828 33.000 
G16 21661188.057 113830307.128 -766.713 33.000 
R12 18223557.882 97346918.115 -1281.902 47.000 
G26 22825968.680 119951295.9662 -2443.986 34.000 
R19 18865206.792 100916096.3012 -1503.788 37.000 
> 2019 11 25 12 27 41.9920000 0 19 
G9 18556418.112 97514636.670 -2444.257 50.000 
G7 18874617.537 99186786.375 1012.263 50.000 
G6 19793048.279 104013163.4082 -3390.920 49.000 
G30 20299351.619 106673806.5242 2819.511 49.000 
R18 20124716.868 107427021.6572 -4424.590 43.000 
G2 19644828.354 103234264.2632 -727.030 47.000 
R3 16999882.876 91001674.958 -62.792 49.000 
G4 19117772.020 100464575.825 -2892.813 45.000 
G23 20670316.654 108623237.635 -3268.451 45.000 
R10 21272880.612 113476181.0782 -4443.653 39.000 
R11 21115050.260 112832380.9742 -4291.635 40.000 
R2 18612841.390 99321612.9582 -3194.990 46.000 
R13 18701329.266 99863982.892 2913.026 43.000 
G5 20607360.404 108292404.9122 2604.920 46.000 
R20 21071866.264 112680712.588 2362.901 37.000 
G16 21661333.488 113831070.213 -765.125 33.000 
R12 18223797.822 97348200.621 -1282.802 47.000 
G26 22826436.250 119953742.1462 -2445.199 35.000 
R19 18865488.273 100917600.8522 -1504.534 37.000 
> 2019 11 25 12 27 42.9920000 0 20 
G9 18556883.152 97517080.441 -2443.073 50.000 
G7 18874425.131 99185774.291 1011.902 50.000 
G6 19793693.754 104016555.7082 -3393.391 49.000 
G30 20298815.417 106670987.7392 2818.758 49.000 
R18 20125549.444 3 -4424.023 34.000 
G2 19644966.918 103234992.0082 -728.501 46.000 
G29 22380189.466 117608688.7523 -511.264 42.000 
R3 16999894.420 91001737.274 -61.639 49.000 
G4 19118322.112 100467467.711 -2890.885 45.000 
G23 20670938.475 108626505.084 -3266.305 45.000 
R10 21273715.299 113480623.0902 -4440.623 39.000 
R11 21115857.106 112836670.3422 -4287.652 38.000 
R2 18613439.644 99324807.2192 -3193.703 45.000 
R13 18700783.877 99861070.003 2912.960 42.000 
G5 20606864.844 108289799.672 2607.342 45.000 
R20 21071424.337 112678349.238 2364.368 39.000 
G16 21661475.829 113831832.800 -761.637 40.000 
R12 18224037.929 97349482.899 -1281.615 47.000 
G26 22826899.841 3 -2433.838 37.000 
R19 18865765.775 100919105.8702 -1504.772 36.000 
> 2019 11 25 12 27 43.9920000 0 20 
G9 18557347.860 97519523.053 -2442.786 50.000 
G7 18874232.637 99184762.925 1010.841 50.000 
G6 19794339.665 104019949.6522 -3394.485 48.000 
G30 20298279.338 106668170.7082 2816.554 44.000 
R18 20126377.518 107435894.3662 -4427.192 44.000 
G2 19645105.699 103235720.2882 -728.227 48.000 
G29 22380283.348 117609199.3422 -512.012 36.000 
R3 16999906.199 91001798.675 -61.427 48.000 
G4 19118872.108 100470358.154 -2889.797 45.000 
G23 20671559.929 108629770.938 -3264.460 39.000 
R10 21274543.932 113485062.5682 -4439.092 37.000 
R11 21116659.188 112840957.2712 -4286.771 40.000 
R2 18614038.195 99328000.4072 -3194.143 43.000 
R13 18700238.566 99858158.222 2911.974 37.000 
G5 20606369.101 108287193.436 2607.058 46.000 
R20 21070982.035 112675983.868 2366.250 40.000 
G16 21661624.191 113832593.388 -762.611 35.000 
R12 18224277.948 97350764.211 -1282.376 45.000 
G26 22827365.553 119958615.2402 -2442.661 38.000 
R19 18866049.986 100920611.1802 -1505.368 37.000 
> 2019 11 25 12 27 44.9920000 0 19 
G9 18557812.856 97521966.200 -2444.080 48.000 
G7 18874040.589 99183752.901 1009.473 51.000 
G6 19794986.073 104023345.0682 -3400.597 44.000 
G30 20297743.677 106665361.9643 2815.866 46.000 
R18 20127204.946 107440311.4113 -4427.730 43.000 
G2 19645244.437 103236449.4412 -729.398 48.000 
G29 22380381.070 117609709.3622 -510.558 36.000 
R3 16999917.803 91001860.698 -63.677 46.000 
G4 19119422.287 100473248.936 -2890.295 40.000 
G23 20672182.501 3 -3267.578 42.000 
R10 21275373.934 3 -4439.309 30.000 
R11 21117461.278 112845243.7602 -4285.602 35.000 
R2 18614636.773 2 -3192.820 42.000 
R13 18699693.203 99855247.702 2909.407 37.000 
G5 20605873.235 108284587.273 2604.806 43.000 
R20 21070539.428 112673618.282 2365.191 40.000 
R12 18224517.766 97352046.453 -1280.952 44.000 
G26 22827829.877 119961057.6242 -2442.156 38.000 
R19 18866331.380 100922117.2102 -1504.304 34.000 
> 2019 11 25 12 27 45.9920000 0 19 
G9 18558278.070 97524409.735 -2445.013 47.000 
G7 18873848.410 99182743.201 1010.559 50.000 
G6 19795632.394 3 -3394.336 39.000 
G30 20297207.894 106662547.2692 2816.372 42.000 
R18 20128035.498 3 -4428.602 43.000 
G2 19645383.647 103237179.9782 -732.860 45.000 
G29 22380476.924 3 -508.038 28.000 
R3 16999929.538 91001923.388 -63.583 48.000 
G4 19119972.310 3 -2888.694 41.000 
G23 20672803.912 3 -3258.691 33.000 
R10 21276210.942 2 -4434.314 34.000 
R11 21118257.183 3 -4282.666 32.000 
R2 18615235.376 2 -3192.433 39.000 
R13 18699148.119 99852337.300 2910.953 41.000 
G5 20605377.832 3 2604.590 47.000 
R20 21070097.169 112671254.318 2362.131 40.000 
G16 21661913.803 3 -744.629 30.000 
R12 18224758.125 3 -1288.272 39.000 
R19 18866613.271 3 -1507.941 37.000 
> 2019 11 25 12 27 46.9920000 0 17 
G9 18558742.952 97526853.365 -2444.171 49.000 
G7 18873656.099 99181733.502 1009.061 51.000 
G6 19796278.471 2 -3393.576 45.000 
G30 20296672.033 106659731.0792 2817.207 40.000 
R18 20128862.324 3 -4436.132 37.000 
G2 19645522.856 103237911.5682 -732.845 39.000 
R3 16999941.431 91001987.180 -64.546 49.000 
G4 19120521.259 100479023.7382 -2890.978 42.000 
G23 20673423.107 3 -3268.359 34.000 
R10 21277047.776 3 -4427.455 29.000 
R11 21119062.484 3 -4280.458 30.000 
R2 18615833.858 3 -3192.573 44.000 
R13 18698602.757 99849425.1153 2910.945 41.000 
G5 20604882.159 108279386.1592 2602.436 41.000 
R20 21069655.705 112668892.302 2362.188 36.000 
R12 18224998.746 2 -1284.800 42.000 
R19 18866893.984 2 -1512.256 34.000 
> 2019 11 25 12 27 47.9920000 0 18 
G9 18559208.053 97529296.945 -2443.262 50.000 
G7 18873463.999 99180723.984 1009.133 51.000 
G6 19796924.758 3 -3400.815 42.000 
G30 20296136.940 106656915.4592 2813.993 42.000 
R18 20129695.354 3 -4446.240 33.000 
G2 19645662.614 103238653.0153 -737.453 41.000 
G29 22380676.205 3 -513.770 35.000 
R3 16999953.576 91002051.640 -64.375 48.000 
G4 19121071.577 100481914.6822 -2891.768 44.000 
G23 20674047.458 3 -3259.131 40.000 
R10 21277879.654 3 -4453.995 22.000 
R11 21119865.613 3 -4274.440 29.000 
R2 18616432.766 3 -3195.801 42.000 
R13 18698057.751 99846514.3462 2910.967 41.000 
G5 20604387.463 3 2603.027 44.000 
R20 21069214.721 3 2362.114 32.000 
R12 18225239.132 97355891.9532 -1284.489 48.000 
R19 18867179.399 3 -1514.266 34.000 
> 2019 11 25 12 27 48.9920000 0 17 
G9 18559672.499 97531739.501 -2442.249 50.000 
G7 18873271.907 99179715.332 1007.738 50.000 
G6 19797571.506 3 -3404.150 43.000 
G30 20295601.052 106654102.5473 2811.814 49.000 
R18 20130526.369 3 -4437.207 41.000 
G2 19645801.440 3 -735.691 43.000 
G29 22380776.465 3 -516.064 38.000 
R3 16999965.896 91002116.012 -64.002 49.000 
G4 19121621.826 100484804.0192 -2888.502 45.000 
G23 20674667.325 2 -3260.796 42.000 
R10 21278714.699 3 -4386.352 23.000 
R11 21120671.194 3 -4288.745 28.000 
R2 18617029.651 99343962.1732 -3187.014 41.000 
R13 18697512.790 99843604.3562 2909.331 40.000 
G5 20603892.758 3 2597.412 37.000 
R12 18225479.552 97357175.4893 -1283.609 47.000 
R19 18867464.178 3 -1515.403 34.000 
> 2019 11 25 12 27 49.9920000 0 18 
G9 18560137.146 97534181.321 -2441.486 50.000 
G7 18873080.172 99178707.842 1006.663 51.000 
G6 19798216.842 2 -3406.019 45.000 
G30 20295067.014 106651290.8382 2811.305 43.000 
R18 20131358.779 3 -4443.115 44.000 
G2 19645941.408 3 -737.601 44.000 
G29 22380873.227 3 -498.171 30.000 
R3 16999977.779 91002179.814 -63.193 50.000 
G4 19122172.451 100487692.4622 -2888.197 46.000 
G23 20675290.699 3 -3260.156 41.000 
R10 21279549.596 3 -4429.987 24.000 
R11 21121471.940 3 -4280.571 28.000 
R2 18617629.616 3 -3191.846 44.000 
R13 18696968.195 99840695.7202 2909.020 44.000 
G5 20603397.451 3 2601.465 39.000 
R20 21068329.401 112661792.5102 2364.050 38.000 
R12 18225719.606 97358458.3202 -1282.040 52.000 
R19 18867748.425 2 -1516.058 36.000 
> 2019 11 25 12 27 50.9920000 0 17 
G9 18560601.689 97536621.893 -2439.838 50.000 
G7 18872888.752 99177701.058 1006.731 50.000 
G6 19798866.461 3 -3393.311 37.000 
G30 20294530.813 106648480.8132 2809.077 45.000 
R18 20132190.386 2 -4435.698 43.000 
G2 19646081.830 3 -739.062 39.000 
R3 16999989.489 91002242.689 -62.445 49.000 
G4 19122722.054 100490579.3502 -2886.849 44.000 
G23 20675910.234 3 -3250.586 33.000 
R10 21280373.500 3 -4350.460 25.000 
R11 21122270.829 3 -4159.839 28.000 
R2 18618229.441 3 -3187.549 40.000 
R13 18696423.442 99837788.0392 2907.712 43.000 
G5 20602901.716 3 2601.709 43.000 
R20 21067889.516 112659441.0502 2366.847 37.000 
R12 18225959.503 3 -1276.855 47.000 
R19 18868028.553 100931202.6752 -1516.971 33.000 
> 2019 11 25 12 27 51.9920000 0 19 
G9 18561065.829 97539061.324 -2438.995 49.000 
G7 18872697.524 99176695.342 1004.910 49.000 
G6 19799513.419 104047144.7932 -3407.414 44.000 
G30 20293997.648 106645673.0602 2807.570 43.000 
R18 20133024.009 3 -4455.761 35.000 
G2 19646222.583 2 -737.958 41.000 
G29 22381069.123 2 -513.002 25.000 
R3 17000000.613 91002305.095 -62.757 49.000 
G4 19123271.090 100493464.6342 -2884.471 45.000 
G23 20676531.339 3 -3248.145 29.000 
R10 21281196.024 3 -4433.854 24.000 
R11 21123067.318 3 -4296.713 27.000 
R2 18618824.092 99353537.8992 -3188.484 48.000 
R13 18695879.161 99834881.4762 2905.568 44.000 
G5 20602406.130 3 2601.416 39.000 
R20 21067442.520 112657073.7592 2368.604 37.000 
G16 21662786.777 3 -701.967 28.000 
R12 18226199.347 97361020.6562 -1280.408 49.000 
R19 18868307.940 3 -1513.563 33.000 
> 2019 11 25 12 27 52.9920000 0 17 
G9 18561529.700 97541500.099 -2438.837 49.000 
G7 18872506.514 99175690.880 1003.540 49.000 
G6 19800161.913 104050552.2112 -3409.766 44.000 
G30 20293462.982 106642867.5052 2804.310 48.000 
R18 20133856.812 3 -4447.070 39.000 
G2 19646363.563 103242336.7023 -738.879 45.000 
G29 22381164.296 3 -505.352 30.000 
R3 17000012.043 91002367.034 -61.912 49.000 
G4 19123819.533 100496349.0162 -2884.344 43.000 
G23 20677150.473 3 -3255.176 37.000 
R10 21282029.534 3 -4351.443 24.000 
R11 21123868.248 3 -4256.383 28.000 
R2 18619422.460 3 -3186.182 39.000 
R13 18695335.064 99831976.3812 2904.198 43.000 
R20 21067002.164 112654705.3112 2368.332 35.000 
R12 18226438.634 97362298.7363 -1280.332 50.000 
R19 18868598.067 2 -1519.471 36.000 
> 2019 11 25 12 27 53.9920000 0 19 
G9 18561993.937 97543939.134 -2438.940 49.000 
G7 18872315.417 99174688.206 1001.445 50.000 
G6 19800810.450 104053961.4172 -3409.740 48.000 
G30 20292929.869 106640064.1882 2802.283 48.000 
R18 20134689.563 3 -4448.779 39.000 
G2 19646503.942 3 -739.355 41.000 
G29 22381263.012 3 -504.838 30.000 
R3 17000023.665 91002428.675 -60.662 50.000 
G4 19124368.054 100499233.5912 -2884.046 46.000 
G23 20677767.713 3 -3247.265 36.000 
R10 21282856.509 3 -4404.022 24.000 
R11 21124663.690 3 -4255.863 28.000 
R2 18620017.600 99359906.4512 -3188.377 48.000 
R13 18694791.603 99829073.7442 2901.382 45.000 
G5 20601415.446 3 2610.498 35.000 
R20 21066561.685 112652335.0092 2371.770 36.000 
G16 21663066.896 3 -741.396 27.000 
R12 18226678.469 97363580.4703 -1279.776 49.000 
R19 18868881.310 3 -1506.445 30.000 
> 2019 11 25 12 27 54.9920000 0 18 
G9 18562457.668 97546377.571 -2438.196 50.000 
G7 18872125.201 99173688.798 996.818 50.000 
G6 19801459.982 104057374.8442 -3415.035 46.000 
G30 20292396.878 106637266.1152 2793.679 47.000 
R18 20135521.947 2 -4448.828 46.000 
G2 19646644.652 3 -743.799 39.000 
R3 17000034.702 91002488.542 -58.591 50.000 
G4 19124916.846 100502116.7331 -2883.479 45.000 
G23 20678388.156 108665662.7992 -3256.319 39.000 
R10 21283686.903 3 -4418.748 25.000 
R11 21125462.229 3 -4264.245 28.000 
R2 18620614.929 99363093.5883 -3188.253 48.000 
R13 18694248.840 99826175.1501 2894.466 45.000 
G5 20600920.122 3 2618.262 38.000 
R20 21066115.248 112649952.9903 2380.112 40.000 
G16 21663211.759 2 -746.160 28.000 
R12 18226918.087 97364860.3632 -1279.517 50.000 
R19 18869162.398 2 -1512.007 37.000 
> 2019 11 25 12 27 55.9920000 0 18 
G9 18562921.939 97548816.059 -2438.611 49.000 
G7 18871935.962 99172693.873 993.830 50.000 
G6 19802109.793 104060793.7072 -3422.348 41.000 
G30 20291865.859 106634474.5542 2790.812 41.000 
R18 20136355.055 3 -4449.927 43.000 
G2 19646785.300 103244553.5952 -739.919 45.000 
G29 22381449.634 3 -502.303 29.000 
R3 17000045.539 91002546.919 -57.687 50.000 
G4 19125465.778 100505000.100 -2883.223 46.000 
G23 20679007.988 3 -3238.425 36.000 
R10 21284514.672 3 -4415.876 25.000 
R11 21126260.176 3 -4252.774 28.000 
R2 18621212.372 99366282.7802 -3189.928 48.000 
R13 18693707.464 99823283.053 2890.603 44.000 
G5 20600422.756 108255951.6322 2610.726 36.000 
R20 21065668.435 112647570.9732 2383.618 41.000 
R12 18227157.932 97366139.9202 -1279.136 50.000 
R19 18869443.469 3 -1513.391 34.000 
> 2019 11 25 12 27 56.9920000 0 16 
G9 18563385.679 97551254.066 -2438.318 50.000 
G7 18871747.054 99171701.822 990.583 50.000 
G6 19802764.909 3 -3432.258 39.000 
G30 20291334.535 106631681.8143 2783.372 45.000 
R18 20137189.254 3 -4468.798 34.000 
G2 19646925.958 103245293.5112 -741.793 45.000 
R3 17000056.271 91002603.624 -55.802 50.000 
G4 19126014.194 100507882.855 -2882.668 45.000 
G23 20679626.938 2 -3253.370 39.000 
R10 21285338.994 3 -4403.363 24.000 
R11 21127056.063 3 -4218.992 28.000 
R2 18621810.531 99369472.4002 -3189.381 51.000 
R13 18693166.874 99820395.140 2885.821 44.000 
R20 21065222.730 112645184.4002 2389.215 39.000 
R12 18227397.244 97367419.0152 -1279.026 50.000 
R19 18869728.579 3 -1509.986 39.000 
> 2019 11 25 12 27 57.9920000 0 18 
G9 18563849.767 97553692.882 -2440.295 49.000 
G7 18871559.142 99170714.749 983.743 51.000 
G6 19803416.666 3 -3425.830 45.000 
G30 20290804.912 106628900.9032 2776.775 49.000 
R18 20138026.141 3 -4453.279 31.000 
G29 22381643.200 3 -480.023 29.000 
G2 19647066.101 3 -733.545 41.000 
R3 17000066.496 91002658.282 -53.092 50.000 
G4 19126562.925 100510766.302 -2884.381 46.000 
G23 20680247.084 108675431.7742 -3258.967 43.000 
R10 21286163.456 3 -4405.937 26.000 
R11 21127854.550 3 -4213.403 29.000 
R2 18622408.628 99372664.5412 -3194.767 49.000 
R13 18692627.034 99817514.388 2874.732 43.000 
G5 20599429.402 108250731.9693 2628.239 44.000 
R20 21064775.036 112642790.4212 2398.736 41.000 
R12 18227636.670 97368698.7242 -1280.430 50.000 
R19 18870009.397 100941804.9462 -1500.491 33.000 
> 2019 11 25 12 27 58.9920000 0 18 
G9 18564314.650 97556134.644 -2443.915 50.000 
G16 21663782.303 3 -731.299 31.000 
G7 18871372.363 99169732.915 979.648 50.000 
G6 19804067.132 104071085.2382 -3428.110 48.000 
G30 20290275.926 106626124.8652 2775.047 50.000 
R18 20138864.754 3 -4459.814 37.000 
G2 19647206.226 2 -732.387 31.000 
R3 17000076.146 91002711.268 -52.697 49.000 
G4 19127112.406 100513653.051 -2888.177 45.000 
G23 20680864.490 108678692.7132 -3263.714 45.000 
R10 21286991.120 3 -4402.933 31.000 
R11 21128660.601 3 -4240.966 36.000 
R2 18623007.817 99375862.0442 -3200.676 48.000 
R13 18692089.253 99814641.426 2869.742 45.000 
G5 20598924.279 3 2629.698 43.000 
R20 21064326.086 112640389.9332 2402.424 42.000 
R12 18227876.750 97369981.8572 -1285.000 48.000 
R19 18870288.129 3 -1496.803 30.000 
> 2019 11 25 12 27 59.9920000 0 17 
G9 18564780.213 97558581.063 -2449.323 50.000 
G16 21663918.859 3 -752.080 26.000 
G7 18871186.536 99168755.364 975.428 51.000 
G6 19804717.946 104074513.8072 -3428.433 49.000 
G30 20289750.587 106623350.8002 2773.473 48.000 
R18 20139686.538 107506939.3942 -4443.010 48.000 
G2 19647345.060 2 -725.785 37.000 
R3 17000085.517 91002763.385 -51.422 48.000 
G4 19127662.926 100516545.474 -2895.640 45.000 
G23 20681488.353 108681961.0612 -3272.106 45.000 
R10 21287818.932 3 -4377.509 32.000 
R11 21129465.466 3 -4222.998 34.000 
R2 18623608.636 99379067.0702 -3209.273 47.000 
R13 18691552.694 99811775.795 2861.723 44.000 
G5 20598425.596 3 2643.613 32.000 
R20 21063876.507 112637985.2702 2406.128 40.000 
R12 18228118.016 97371271.0392 -1293.160 49.000 
> 2019 11 25 12 28 0.9920000 0 18 
G9 18565247.268 97561033.668 -2455.762 50.000 
G16 21664067.911 3 -746.190 26.000 
G7 18871001.337 99167783.217 969.440 49.000 
G6 19805371.160 104077940.9022 -3427.622 48.000 
G30 20289222.509 106620578.9282 2769.613 48.000 
R18 20140517.875 107511377.4342 -4435.899 47.000 
G2 19647482.314 3 -720.181 42.000 
R3 17000095.438 91002814.540 -50.475 49.000 
G4 19128214.536 100519445.183 -2903.308 44.000 
G23 20682112.975 108685239.0582 -3283.611 46.000 
R10 21288643.001 2 -4383.234 28.000 
R11 21130259.059 2 -4250.842 37.000 
R2 18624211.123 99382282.1142 -3220.259 47.000 
R13 18691017.697 99808919.207 2852.018 43.000 
G5 20597924.138 3 2650.732 34.000 
R20 21063426.824 3 2407.471 29.000 
R12 18228360.601 97372567.9232 -1301.379 49.000 
R19 18870845.341 3 -1478.368 24.000 
> 2019 11 25 12 28 1.9920000 0 17 
G9 18565714.873 97563491.113 -2458.441 51.000 
G16 21664206.169 113846171.5422 -755.569 33.000 
G7 18870817.560 99166817.944 961.414 49.000 
G6 19806022.961 104081369.4872 -3430.546 47.000 
G30 20288694.893 106617812.5272 2762.107 46.000 
R18 20141348.880 107515811.8322 -4433.754 48.000 
G2 19647617.955 103248929.9472 -711.666 47.000 
R3 17000104.564 91002863.063 -46.521 51.000 
G4 19128767.368 100522350.625 -2907.314 44.000 
G23 20682738.007 108688525.0572 -3288.933 46.000 
R10 21289469.836 3 -4398.945 29.000 
R11 21131051.595 3 -4243.115 38.000 
R2 18624815.144 99385506.1302 -3227.061 48.000 
R13 18690484.767 99806073.684 2840.286 42.000 
G5 20597414.661 3 2662.109 34.000 
R12 18228604.607 97373870.5552 -1303.649 53.000 
R19 18871125.766 3 -1475.368 26.000 
> 2019 11 25 12 28 2.9920000 0 18 
G9 18566182.940 97565950.221 -2459.070 51.000 
G16 21664347.175 3 -754.957 33.000 
G7 18870634.812 99165860.003 954.971 48.000 
G6 19806677.623 104084804.3342 -3438.487 47.000 
G30 20288171.378 106615055.2112 2752.930 48.000 
R18 20142179.580 107520247.7922 -4437.849 49.000 
G2 19647753.700 103249641.2672 -711.230 48.000 
R3 17000110.366 91002908.598 -44.749 42.000 
G4 19129320.618 100525257.722 -2906.699 46.000 
G23 20683363.588 108691813.6002 -3288.025 46.000 
R10 21290297.028 3 -4388.616 28.000 
R11 21131851.566 3 -4213.477 33.000 
R2 18625420.283 99388734.737 -3229.456 51.000 
R13 18689953.748 99803238.903 2830.353 40.000 
G5 20596905.734 2 2674.257 43.000 
R20 21062527.125 3 2447.624 27.000 
R12 18228848.779 97375174.406 -1303.123 52.000 
R19 18871400.581 3 -1486.056 35.000 
> 2019 11 25 12 28 3.9920000 0 15 
G9 18566650.283 97568407.512 -2455.212 46.000 
G7 18870454.482 99164908.618 949.174 49.000 
G6 19807332.827 104088248.6422 -3448.922 47.000 
G30 20287647.662 106612309.0762 2740.497 47.000 
R3 17000119.772 91002950.403 -40.835 48.000 
G4 19129873.240 3 -2905.757 35.000 
G23 20683988.341 108695099.3542 -3283.425 43.000 
R10 21291120.269 3 -4382.869 27.000 
R11 21132645.097 3 -4237.012 36.000 
R2 18626025.265 99391962.710 -3227.004 49.000 
R13 18689424.116 99800412.671 2823.220 40.000 
G5 20596396.170 108234795.9682 2673.785 50.000 
R20 21062064.258 2 2450.524 32.000 
R12 18229092.192 97376475.165 -1296.177 45.000 
R19 18871670.605 100950684.8452 -1467.409 39.000 
> 2019 11 25 12 28 4.9920000 0 14 
G9 18567117.007 97570857.6043 -2450.446 40.000 
G7 18870274.143 99163961.616 944.337 47.000 
G6 19807990.124 104091702.4272 -3458.848 45.000 
G30 20287127.113 106609572.5662 2731.408 46.000 
G2 19648024.990 103251067.7463 -717.738 47.000 
R3 17000126.673 91002982.0633 -38.469 43.000 
G4 19130425.706 3 -2900.934 36.000 
G23 20684614.542 3 -3276.813 36.000 
R10 21291941.205 2 -4367.139 32.000 
R11 21133433.786 3 -4218.555 38.000 
R2 18626629.321 3 -3222.021 37.000 
R13 18688896.090 99797591.771 2818.361 39.000 
R20 21061608.982 3 2444.268 26.000 
R12 18229335.788 3 -1292.944 36.000 
> 2019 11 25 12 28 5.9920000 0 15 
G9 18567583.521 3 -2447.021 45.000 
G7 18870095.217 99163020.094 938.935 51.000 
G6 19808649.480 104095166.7982 -3470.363 47.000 
G30 20286608.754 106606847.0632 2720.305 47.000 
G5 20595380.009 108229452.2643 2677.374 51.000 
R3 17000134.299 91003018.7272 -34.753 44.000 
G4 19130976.792 3 -2889.448 41.000 
G23 20685237.611 3 -3245.752 30.000 
R10 21292761.845 3 -4359.602 26.000 
R11 21134218.976 2 -4215.399 28.000 
R2 18627232.628 3 -3220.117 38.000 
R13 18688368.849 99794777.507 2810.955 43.000 
G16 21664763.049 3 -710.352 33.000 
R20 21061154.413 3 2431.716 25.000 
R12 18229575.450 2 -1287.541 44.000 
> 2019 11 25 12 28 6.9920000 0 16 
G9 18568049.180 3 -2445.361 46.000 
G7 18869916.832 99162083.940 933.935 51.000 
G6 19809310.355 104098640.1722 -3476.004 48.000 
G30 20286092.053 106604131.609 2712.160 47.000 
R18 20145518.994 107538073.3133 -4471.935 44.000 
G2 19648298.068 103252503.1732 -722.911 50.000 
G29 22382407.494 3 -446.777 32.000 
R3 17000141.332 91003060.5773 -32.687 47.000 
G4 19131527.643 2 -2894.734 41.000 
G23 20685858.996 3 -3276.562 42.000 
R10 21293581.142 3 -4366.387 27.000 
R11 21135011.023 3 -4227.051 27.000 
R2 18627835.882 3 -3220.557 40.000 
R13 18687843.223 99791970.115 2803.354 43.000 
G16 21664905.966 2 -717.906 39.000 
R12 18229818.462 2 -1288.309 43.000 
> 2019 11 25 12 28 7.9920000 0 16 
G9 18568515.048 97578204.6032 -2449.854 47.000 
G7 18869739.669 99161151.625 931.770 51.000 
G6 19809972.067 104102117.5632 -3477.995 47.000 
G30 20285576.495 106601421.323 2710.336 47.000 
R18 20146355.269 107542545.3812 -4472.816 43.000 
G5 20594359.311 3 2684.570 51.000 
R3 17000146.366 91003092.9352 -32.188 47.000 
G4 19132077.116 100539743.7742 -2894.262 41.000 
G23 20686480.241 2 -3270.814 43.000 
R10 21294400.203 3 -4367.237 25.000 
R11 21135798.089 3 -4195.297 27.000 
R2 18628439.127 2 -3219.282 46.000 
R13 18687318.495 99789168.021 2801.975 42.000 
G16 21665043.919 3 -711.523 33.000 
R19 18872772.264 100956578.8992 -1465.964 39.000 
R12 18230059.554 2 -1286.354 43.000 
> 2019 11 25 12 28 8.9920000 0 15 
G9 18568980.934 97580653.0102 -2449.463 49.000 
G7 18869562.226 99160219.583 931.095 52.000 
G6 19810633.762 104105595.1752 -3477.804 48.000 
G30 20285060.641 106598711.407 2709.273 48.000 
R18 20147193.290 107547017.5412 -4472.692 43.000 
G2 19648577.857 3 -721.783 50.000 
R3 17000153.861 91003124.8632 -31.634 47.000 
